,contact_cost,joint_limits_cost,object_cost,pose_cost,power_cost,reach_cost,reg_cost,self_collision_cost
361,0.0,0.0,0.0,21.921228029900963,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,21.76687980762717,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,21.613742849955678,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,21.458946828399522,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,21.304106230588555,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,21.149985568806592,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,20.997191422183995,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,20.84719972894211,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,20.69971517608795,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,20.55325982708545,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,20.40939498185223,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,20.265993818301915,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,20.121971066425395,0.0,0.0,0.0,0.0
374,0.0,0.0,0.0,19.980328955464994,0.0,0.0,0.0,0.0
375,0.0,0.0,0.0,19.838810174497812,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,19.6985287835984,0.0,0.0,0.0,0.0
377,0.0,0.0,0.0,19.558996854467694,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,19.41831001564316,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0,19.275952277804155,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,19.136604274907643,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,19.00241520052657,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,18.870184886785673,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,18.74128529194612,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,18.611422402193774,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,18.479167991275325,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,18.34874507842356,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,18.214963277016352,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,18.081480465603157,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,17.94958429584162,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,17.817069207685257,0.0,0.0,0.0,0.0
391,0.0,0.0,0.0,17.68535220004954,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,17.55787992357309,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,17.433821931301505,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,17.3076534725124,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,17.181462367313113,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,17.052221435601748,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,16.923213388848215,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,16.79791870614788,0.0,0.0,0.0,0.0
399,0.0,0.0,0.0,16.671745352123367,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,16.546779899183132,0.0,0.0,0.0,0.0
401,0.0,0.0,0.0,16.421619354315066,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,16.296246493359803,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,16.168210441052988,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,16.04070593192405,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,15.917897994523475,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,15.797171945548467,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,15.677239677227892,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,15.559197831862146,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,15.440437036143383,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,15.321550974241697,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,15.203882895749512,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,15.087108410824715,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,14.972626124749638,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,14.86112500299863,0.0,0.0,0.0,0.0
415,0.0,0.0,0.0,14.750680629650784,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,14.63996147155001,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,14.527075665809077,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,14.414642655442274,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,14.30186386225052,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,14.192150853664401,0.0,0.0,0.0,0.0
421,0.0,0.0,0.0,14.085438285258956,0.0,0.0,0.0,0.0
422,0.0,0.0,0.0,13.980237434059315,0.0,0.0,0.0,0.0
423,0.0,0.0,0.0,13.877331309866376,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,13.77626501291358,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,13.674855464815776,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,13.573089702567216,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,13.469981190767992,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,13.367772276999828,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,13.26755476691379,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,13.169305820748999,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,13.072124080524603,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,12.975816046301006,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,12.879033097833073,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,12.782292044613142,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,12.685817686201398,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,12.589704114803393,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,12.495862659836847,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,12.404344152706605,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,12.31549846736624,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,12.229877021546809,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,12.146158729451846,0.0,0.0,0.0,0.0
442,0.0,0.0,0.0,12.065120621755014,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,11.98488264087727,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,11.904268482170586,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,11.825427832926316,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,11.74503907753069,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,11.665293012901211,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,11.587260102344072,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,11.51043722775171,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,11.435219047985894,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,11.360222773808545,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,11.284887212472785,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,11.207687508371015,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,11.13131525500222,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,11.055637459598808,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,10.979938298870143,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,10.902923019349686,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,10.827870785394612,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,10.753526537130544,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,10.680520067714408,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,10.609061319223727,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,10.538642156437847,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,10.468466480716986,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,10.397478975924109,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,10.325843429153831,0.0,0.0,0.0,0.0
466,0.0,0.0,0.0,10.254209976643782,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,10.18367022914917,0.0,0.0,0.0,0.0
468,0.0,0.0,0.0,10.114014150795487,0.0,0.0,0.0,0.0
469,0.0,0.0,0.0,10.04425481103282,0.0,0.0,0.0,0.0
470,0.0,0.0,0.0,9.974301683535293,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,9.904504130421065,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,9.835284153785551,0.0,0.0,0.0,0.0
473,0.0,0.0,0.0,9.767407855754765,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,9.697576912293993,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,9.628033772615634,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,9.560506253528908,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,9.494012989637298,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,9.427642260517958,0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,9.361934070490555,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,9.294770987213191,0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,9.226710221388576,0.0,0.0,0.0,0.0
482,0.0,0.0,0.0,9.158496592462674,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,9.088122735610039,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,9.01654659887506,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,8.94429617402532,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,8.87209638885499,0.0,0.0,0.0,0.0
487,0.0,0.0,0.0,8.799465548281361,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,8.72789173127891,0.0,0.0,0.0,0.0
489,0.0,0.0,0.0,8.657436182959367,0.0,0.0,0.0,0.0
490,0.0,0.0,0.0,8.587671729912298,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,8.516986644422392,0.0,0.0,0.0,0.0
492,0.0,0.0,0.0,8.446335420457563,0.0,0.0,0.0,0.0
493,0.0,0.0,0.0,8.37336576579137,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,8.300263931659257,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,8.227000938246265,0.0,0.0,0.0,0.0
496,0.0,0.0,0.0,8.153316917893902,0.0,0.0,0.0,0.0
497,0.0,0.0,0.0,8.079679110267469,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,8.007092480614713,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,7.9367902358872895,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,7.86873551904694,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,7.799762097615551,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,7.732093918012026,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,7.663306322899082,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,7.593673309952062,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,7.524936060408357,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,7.458138992603802,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,7.392081437365997,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,7.326921705189589,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,7.26303152525335,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,7.197987364019168,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,7.131134526158187,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,7.066119042585306,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,7.001658674831599,0.0,0.0,0.0,0.0
514,0.0,0.0,0.0,6.938282174964065,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,6.876182408769993,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,6.815086061349692,0.0,0.0,0.0,0.0
517,0.0,0.0,0.0,6.754909334710446,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,6.69640346160293,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,6.638912482031714,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,6.582086588167601,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,6.52454198192917,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,6.465125968200091,0.0,0.0,0.0,0.0
523,0.0,0.0,0.0,6.403756997128465,0.0,0.0,0.0,0.0
524,0.0,0.0,0.0,6.342505877325053,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,6.281494924074082,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,6.220854137830869,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,6.160624128859283,0.0,0.0,0.0,0.0
528,0.0,0.0,0.0,6.099873980950385,0.0,0.0,0.0,0.0
529,0.0,0.0,0.0,6.038825826616186,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,5.9784246695456185,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,5.918349870627685,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,5.860081392884512,0.0,0.0,0.0,0.0
533,0.0,0.0,0.0,5.802327778138646,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,5.745019294814817,0.0,0.0,0.0,0.0
535,0.0,0.0,0.0,5.687451035991396,0.0,0.0,0.0,0.0
536,0.0,0.0,0.0,5.630903095935156,0.0,0.0,0.0,0.0
537,0.0,0.0,0.0,5.5744125361064825,0.0,0.0,0.0,0.0
538,0.0,0.0,0.0,5.516614140031256,0.0,0.0,0.0,0.0
539,0.0,0.0,0.0,5.4589344948121346,0.0,0.0,0.0,0.0
540,0.0,0.0,0.0,5.4014281374502815,0.0,0.0,0.0,0.0
541,0.0,0.0,0.0,5.34474577495296,0.0,0.0,0.0,0.0
542,0.0,0.0,0.0,5.288602379149529,0.0,0.0,0.0,0.0
543,0.0,0.0,0.0,5.232358688189583,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,5.176960752707617,0.0,0.0,0.0,0.0
545,0.0,0.0,0.0,5.121898578949887,0.0,0.0,0.0,0.0
546,0.0,0.0,0.0,5.068320668198554,0.0,0.0,0.0,0.0
547,0.0,0.0,0.0,5.0139201070753066,0.0,0.0,0.0,0.0
548,0.0,0.0,0.0,4.958245377584641,0.0,0.0,0.0,0.0
549,0.0,0.0,0.0,4.902952399642824,0.0,0.0,0.0,0.0
550,0.0,0.0,0.0,4.847612013973146,0.0,0.0,0.0,0.0
551,0.0,0.0,0.0,4.7926494802569515,0.0,0.0,0.0,0.0
552,0.0,0.0,0.0,4.737297044216824,0.0,0.0,0.0,0.0
553,0.0,0.0,0.0,4.68202517734825,0.0,0.0,0.0,0.0
554,0.0,0.0,0.0,4.627373400928467,0.0,0.0,0.0,0.0
555,0.0,0.0,0.0,4.57290297715816,0.0,0.0,0.0,0.0
556,0.0,0.0,0.0,4.516125671405921,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,4.458418740436211,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,4.400683730986972,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,4.343668831988843,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,4.286744829512807,0.0,0.0,0.0,0.0
561,0.0,0.0,0.0,4.230539361467633,0.0,0.0,0.0,0.0
562,0.0,0.0,0.0,4.175961472788187,0.0,0.0,0.0,0.0
563,0.0,0.0,0.0,4.121736467479498,0.0,0.0,0.0,0.0
564,0.0,0.0,0.0,4.066939135365192,0.0,0.0,0.0,0.0
565,0.0,0.0,0.0,4.012640230573995,0.0,0.0,0.0,0.0
566,0.0,0.0,0.0,3.9588540942194483,0.0,0.0,0.0,0.0
567,0.0,0.0,0.0,3.905910942049097,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,3.8534836074939394,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,3.8005832888459112,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,3.7470559081465593,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,3.6937470093768994,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,3.641111604873277,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,3.5889794495795293,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,3.537397039419644,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,3.4864242803386034,0.0,0.0,0.0,0.0
576,0.0,0.0,0.0,3.4355828066972847,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,3.385177523625261,0.0,0.0,0.0,0.0
578,0.0,0.0,0.0,3.3354156642507418,0.0,0.0,0.0,0.0
579,0.0,0.0,0.0,3.285989211794061,0.0,0.0,0.0,0.0
580,0.0,0.0,0.0,3.2368740231004045,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,3.188877036746059,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,3.1405947307949815,0.0,0.0,0.0,0.0
583,0.0,0.0,0.0,3.0926257206564403,0.0,0.0,0.0,0.0
584,0.0,0.0,0.0,3.0458879442885536,0.0,0.0,0.0,0.0
585,0.0,0.0,0.0,2.999986448455737,0.0,0.0,0.0,0.0
586,0.0,0.0,0.0,2.955039056963825,0.0,0.0,0.0,0.0
587,0.0,0.0,0.0,2.9110542389371994,0.0,0.0,0.0,0.0
588,0.0,0.0,0.0,2.867786959230018,0.0,0.0,0.0,0.0
589,0.0,0.0,0.0,2.824625877377845,0.0,0.0,0.0,0.0
590,0.0,0.0,0.0,2.7821716442441637,0.0,0.0,0.0,0.0
591,0.0,0.0,0.0,2.7412822912809394,0.0,0.0,0.0,0.0
592,0.0,0.0,0.0,2.7008944066577447,0.0,0.0,0.0,0.0
593,0.0,0.0,0.0,2.6608433458781198,0.0,0.0,0.0,0.0
594,0.0,0.0,0.0,2.6217253080410896,0.0,0.0,0.0,0.0
595,0.0,0.0,0.0,2.584050138782228,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,2.5467758819900483,0.0,0.0,0.0,0.0
597,0.0,0.0,0.0,2.5099490754343963,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,2.4731087299803765,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,2.4352711302389536,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,2.397976307423704,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,2.3606151147825405,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,2.3246004518939802,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,2.289848641945583,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,2.2561066276834056,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,2.222415328592626,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,2.189373620142377,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,2.1566455512226455,0.0,0.0,0.0,0.0
608,0.0,0.0,0.0,2.1237106361226865,0.0,0.0,0.0,0.0
609,0.0,0.0,0.0,2.0910034495040977,0.0,0.0,0.0,0.0
610,0.0,0.0,0.0,2.0584764259747637,0.0,0.0,0.0,0.0
611,0.0,0.0,0.0,2.026512910712065,0.0,0.0,0.0,0.0
612,0.0,0.0,0.0,1.99585187219032,0.0,0.0,0.0,0.0
613,0.0,0.0,0.0,1.9659017597654476,0.0,0.0,0.0,0.0
614,0.0,0.0,0.0,1.935637150802693,0.0,0.0,0.0,0.0
615,0.0,0.0,0.0,1.905707610275077,0.0,0.0,0.0,0.0
616,0.0,0.0,0.0,1.876180295461336,0.0,0.0,0.0,0.0
617,0.0,0.0,0.0,1.846496310272985,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,1.8172126519154341,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,1.7880726397685365,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,1.7591850635134616,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,1.7305736829581995,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,1.7027117637911058,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,1.675425167445549,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,1.6486793123423613,0.0,0.0,0.0,0.0
625,0.0,0.0,0.0,1.6216871958454253,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,1.5950363977926498,0.0,0.0,0.0,0.0
627,0.0,0.0,0.0,1.5689891025110692,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,1.543487724546587,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,1.5185338842938645,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,1.4940314344084635,0.0,0.0,0.0,0.0
631,0.0,0.0,0.0,1.4696574751184577,0.0,0.0,0.0,0.0
632,0.0,0.0,0.0,1.4457111963117972,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,1.4221017945575243,0.0,0.0,0.0,0.0
634,0.0,0.0,0.0,1.3989923230909476,0.0,0.0,0.0,0.0
635,0.0,0.0,0.0,1.3761597395428447,0.0,0.0,0.0,0.0
636,0.0,0.0,0.0,1.3541591982809211,0.0,0.0,0.0,0.0
637,0.0,0.0,0.0,1.3329621907210902,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,1.3120492018293315,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,1.2915284249965442,0.0,0.0,0.0,0.0
640,0.0,0.0,0.0,1.2713436053638179,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,1.2513440898030566,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,1.2322303713188916,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,1.2133977035802812,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,1.1948593033247117,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,1.1762141631074141,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,1.1580263341284243,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,1.139934166102075,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,1.121666016301456,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,1.103368550671712,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,1.085794802164588,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,1.0685471877993389,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,1.0514334935621132,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,1.034234594365179,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,1.0171484840217135,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,1.0005070873632398,0.0,0.0,0.0,0.0
656,0.0,0.0,2464.9,0.09840331842946594,0.0,0.0,0.0,0.0
657,0.0,0.0,2464.9,0.09681615537603885,0.0,0.0,0.0,0.0
658,0.0,0.0,2464.9,0.09521512845231855,0.0,0.0,0.0,0.0
659,0.0,0.0,2464.9,0.09371105854047837,0.0,0.0,0.0,0.0
660,0.0,0.0,2464.9,0.0922476193101778,0.0,0.0,0.0,0.0
661,0.0,0.0,2464.9,0.09079984577859594,0.0,0.0,0.0,0.0
662,0.0,0.0,2464.9,0.08939703139819635,0.0,0.0,0.0,0.0
663,0.0,0.0,2464.9,0.088043364130694,0.0,0.0,0.0,0.0
664,0.0,0.0,2464.9,0.08673561113058861,0.0,0.0,0.0,0.0
665,0.0,0.0,2464.9,0.08543225275828922,0.0,0.0,0.0,0.0
666,0.0,0.0,2464.9,0.08411452795375307,0.0,0.0,0.0,0.0
667,0.0,0.0,2464.9,0.08286116089492097,0.0,0.0,0.0,0.0
668,0.0,0.0,2464.9,0.08167700142646633,0.0,0.0,0.0,0.0
669,0.0,0.0,2464.9,0.0805264172814029,0.0,0.0,0.0,0.0
670,0.0,0.0,2464.9,0.07925126651240921,0.0,0.0,0.0,0.0
671,0.0,0.0,2464.9,0.07795143289573,0.0,0.0,0.0,0.0
672,0.0,0.0,2464.9,0.0766935885943899,0.0,0.0,0.0,0.0
673,0.0,0.0,2464.9,0.0754702663121311,0.0,0.0,0.0,0.0
674,0.0,0.0,2464.9,0.07433983711413636,0.0,0.0,0.0,0.0
675,0.0,0.0,2464.9,0.0732637854390511,0.0,0.0,0.0,0.0
676,0.0,0.0,2464.9,0.07225197903976506,0.0,0.0,0.0,0.0
677,0.0,0.0,2464.9,0.07130906683143512,0.0,0.0,0.0,0.0
678,0.0,0.0,2464.9,0.0703812986577554,0.0,0.0,0.0,0.0
679,0.0,0.0,2464.9,0.06950411611815574,0.0,0.0,0.0,0.0
680,0.0,0.0,2464.9,0.06865573505972802,0.0,0.0,0.0,0.0
681,0.0,0.0,2464.9,0.06779024722412584,0.0,0.0,0.0,0.0
682,0.0,0.0,2464.9,0.06696761556165587,0.0,0.0,0.0,0.0
683,0.0,0.0,2464.9,0.06618805720967585,0.0,0.0,0.0,0.0
684,0.0,0.0,2464.9,0.06548922393867294,0.0,0.0,0.0,0.0
685,0.0,0.0,2464.9,0.06484802337737408,0.0,0.0,0.0,0.0
686,0.0,0.0,2464.9,0.06423652477732877,0.0,0.0,0.0,0.0
687,0.0,0.0,2464.9,0.06367811488830284,0.0,0.0,0.0,0.0
688,0.0,0.0,2464.9,0.06316880349350312,0.0,0.0,0.0,0.0
689,0.0,0.0,2464.9,0.06263403910016113,0.0,0.0,0.0,0.0
690,0.0,0.0,2464.9,0.06213717760598465,0.0,0.0,0.0,0.0
691,0.0,0.0,2464.9,0.06159999412185586,0.0,0.0,0.0,0.0
692,0.0,0.0,2464.9,0.061108821969037705,0.0,0.0,0.0,0.0
693,0.0,0.0,2464.9,0.060627770981742664,0.0,0.0,0.0,0.0
694,0.0,0.0,2464.9,0.06008419543352724,0.0,0.0,0.0,0.0
695,0.0,0.0,2464.9,0.05956745563625632,0.0,0.0,0.0,0.0
696,0.0,0.0,2464.9,0.058958836679938134,0.0,0.0,0.0,0.0
697,0.0,0.0,2464.9,0.05844575638334131,0.0,0.0,0.0,0.0
698,0.0,0.0,2464.9,0.05795873698565664,0.0,0.0,0.0,0.0
699,0.0,0.0,2464.9,0.05751074849842772,0.0,0.0,0.0,0.0
700,0.0,0.0,2464.9,0.05709406537415866,0.0,0.0,0.0,0.0
701,0.0,0.0,2464.9,0.056636046500906014,0.0,0.0,0.0,0.0
702,0.0,0.0,2464.9,0.056248067228309356,0.0,0.0,0.0,0.0
703,0.0,0.0,2464.9,0.05591982604196724,0.0,0.0,0.0,0.0
704,0.0,0.0,2464.9,0.05546210517749178,0.0,0.0,0.0,0.0
705,0.0,0.0,2464.9,0.054922116181238656,0.0,0.0,0.0,0.0
706,0.0,0.0,2464.9,0.054385778858924774,0.0,0.0,0.0,0.0
707,0.0,0.0,2464.9,0.05384279871052327,0.0,0.0,0.0,0.0
708,0.0,0.0,2463.466537675825,0.053760196129066726,0.0,0.0,0.0,0.0
709,0.0,0.0,2462.24108728886,0.053672033795430174,0.0,0.0,0.0,0.0
710,0.0,0.0,2461.261426880432,0.05367662685523568,0.0,0.0,0.0,0.0
711,0.0,0.0,2460.4275730352406,0.05379391810510213,0.0,0.0,0.0,0.0
712,0.0,0.0,2459.687770635392,0.05407098119050421,0.0,0.0,0.0,0.0
713,0.0,0.0,2458.973749249382,0.05439986592976943,0.0,0.0,0.0,0.0
714,0.0,0.0,2458.2681409168563,0.05472387031235721,0.0,0.0,0.0,0.0
715,0.0,0.0,2457.561887890015,0.05512608561224778,0.0,0.0,0.0,0.0
716,0.0,0.0,2456.847781215337,0.05557166315222427,0.0,0.0,0.0,0.0
717,0.0,0.0,2456.1226701311834,0.05600761858660342,0.0,0.0,0.0,0.0
718,0.0,0.0,2455.364043970138,0.056435172946651506,0.0,0.0,0.0,0.0
719,0.0,0.0,2454.5967585041885,0.05683949408721332,0.0,0.0,0.0,0.0
720,0.0,0.0,2453.8201156998957,0.05719139577443069,0.0,0.0,0.0,0.0
